partner_description,year,population,cty_code
Bangladesh,2005,142929.984375,5380
Bangladesh,2006,144839.234375,5380
Bangladesh,2007,146592.6875,5380
Bangladesh,2008,148252.46875,5380
Bangladesh,2009,149905.84375,5380
Bangladesh,2010,151616.78125,5380
Bangladesh,2011,153405.609375,5380
Bangladesh,2012,155257.390625,5380
Bangladesh,2013,157157.390625,5380
Bangladesh,2014,159077.515625,5380
Bangladesh,2015,160995.640625,5380
Sri Lanka,1950,8075.81005859375,5420
Sri Lanka,1951,8201.5048828125,5420
Sri Lanka,1952,8338.783203125,5420
Sri Lanka,1953,8489.2490234375,5420
Sri Lanka,1954,8653.7841796875,5420
Sri Lanka,1955,8832.541015625,5420
Sri Lanka,1956,9024.9111328125,5420
Sri Lanka,1957,9229.5595703125,5420
Sri Lanka,1958,9444.541015625,5420
Sri Lanka,1959,9667.4853515625,5420
Sri Lanka,1960,9896.171875,5420
Sri Lanka,1961,10129.1337890625,5420
Sri Lanka,1962,10366.1904296875,5420
Sri Lanka,1963,10608.671875,5420
Sri Lanka,1964,10858.7802734375,5420
Sri Lanka,1965,11117.6845703125,5420
Sri Lanka,1966,11385.943359375,5420
Sri Lanka,1967,11661.66015625,5420
Sri Lanka,1968,11940.6337890625,5420
Sri Lanka,1969,12217.248046875,5420
Sri Lanka,1970,12487.4931640625,5420
Sri Lanka,1971,12749.208984375,5420
Sri Lanka,1972,13003.3935546875,5420
Sri Lanka,1973,13253.0634765625,5420
Sri Lanka,1974,13502.8701171875,5420
Sri Lanka,1975,13755.990234375,5420
Sri Lanka,1976,14013.6103515625,5420
Sri Lanka,1977,14274.0234375,5420
Sri Lanka,1978,14534.0869140625,5420
Sri Lanka,1979,14789.2998046875,5420
Sri Lanka,1980,15036.5615234375,5420
Sri Lanka,1981,15274.13671875,5420
Sri Lanka,1982,15503.3203125,5420
Sri Lanka,1983,15727.669921875,5420
Sri Lanka,1984,15952.349609375,5420
Sri Lanka,1985,16180.7763671875,5420
Sri Lanka,1986,16413.728515625,5420
Sri Lanka,1987,16648.9921875,5420
Sri Lanka,1988,16883.25,5420
Sri Lanka,1989,17111.78515625,5420
Sri Lanka,1990,17330.81640625,5420
Sri Lanka,1991,17540.76171875,5420
Sri Lanka,1992,17741.79296875,5420
Sri Lanka,1993,17929.771484375,5420
Sri Lanka,1994,18099.591796875,5420
Sri Lanka,1995,18248.435546875,5420
Sri Lanka,1996,18373.529296875,5420
Sri Lanka,1997,18478.0234375,5420
Sri Lanka,1998,18572.34765625,5420
Sri Lanka,1999,18670.84375,5420
Sri Lanka,2000,18783.744140625,5420
Sri Lanka,2001,18914.865234375,5420
Sri Lanka,2002,19061.06640625,5420
Sri Lanka,2003,19217.03125,5420
Sri Lanka,2004,19374.28125,5420
Sri Lanka,2005,19526.40625,5420
Sri Lanka,2006,19672.41796875,5420
Sri Lanka,2007,19813.81640625,5420
Sri Lanka,2008,19949.552734375,5420
Sri Lanka,2009,20078.873046875,5420
Sri Lanka,2010,20201.3125,5420
Sri Lanka,2011,20315.673828125,5420
Sri Lanka,2012,20421.861328125,5420
Sri Lanka,2013,20521.958984375,5420
Sri Lanka,2014,20618.990234375,5420
Sri Lanka,2015,20715.009765625,5420
Nepal,1950,8483.3212890625,5360
Nepal,1951,8657.5771484375,5360
Nepal,1952,8823.0224609375,5360
Nepal,1953,8982.2158203125,5360
Nepal,1954,9137.3359375,5360
Nepal,1955,9290.173828125,5360
Nepal,1956,9442.123046875,5360
Nepal,1957,9594.1923828125,5360
Nepal,1958,9747.0595703125,5360
Nepal,1959,9901.1611328125,5360
Nepal,1960,10056.9453125,5360
Nepal,1961,10215.1533203125,5360
Nepal,1962,10377.060546875,5360
Nepal,1963,10544.5859375,5360
Nepal,1964,10719.98828125,5360
Nepal,1965,10905.005859375,5360
Nepal,1966,11100.671875,5360
Nepal,1967,11307.138671875,5360
Nepal,1968,11524.1318359375,5360
Nepal,1969,11750.9140625,5360
Nepal,1970,11986.9736328125,5360
Nepal,1971,12232.4541015625,5360
Nepal,1972,12487.78515625,5360
Nepal,1973,12753.0283203125,5360
Nepal,1974,13028.248046875,5360
Nepal,1975,13313.4873046875,5360
Nepal,1976,13608.669921875,5360
Nepal,1977,13913.775390625,5360
Nepal,1978,14228.94140625,5360
Nepal,1979,14554.3564453125,5360
Nepal,1980,14890.080078125,5360
Nepal,1981,15237.3017578125,5360
Nepal,1982,15596.01171875,5360
Nepal,1983,15963.74609375,5360
Nepal,1984,16337.1171875,5360
Nepal,1985,16714.3359375,5360
Nepal,1986,17091.958984375,5360
Nepal,1987,17472.138671875,5360
Nepal,1988,17865.23828125,5360
Nepal,1989,18285.43359375,5360
Nepal,1990,18741.6875,5360
Nepal,1991,19237.322265625,5360
Nepal,1992,19765.5703125,5360
Nepal,1993,20312.6875,5360
Nepal,1994,20859.421875,5360
Nepal,1995,21390.904296875,5360
Nepal,1996,21902.533203125,5360
Nepal,1997,22395.24609375,5360
Nepal,1998,22866.49609375,5360
Nepal,1999,23315.052734375,5360
Nepal,2000,23740.14453125,5360
Nepal,2001,24140.94140625,5360
Nepal,2002,24516.96875,5360
Nepal,2003,24868.900390625,5360
Nepal,2004,25198.130859375,5360
Nepal,2005,25506.84765625,5360
Nepal,2006,25794.34375,5360
Nepal,2007,26063.619140625,5360
Nepal,2008,26325.18359375,5360
Nepal,2009,26592.666015625,5360
Nepal,2010,26875.91015625,5360
Nepal,2011,27179.236328125,5360
Nepal,2012,27500.515625,5360
Nepal,2013,27834.98046875,5360
Nepal,2014,28174.724609375,5360
Nepal,2015,28513.69921875,5360
Thailand,1950,20710.35546875,5490
Thailand,1951,21263.203125,5490
Thailand,1952,21837.990234375,5490
Thailand,1953,22436.53515625,5490
Thailand,1954,23060.4296875,5490
Thailand,1955,23711.041015625,5490
Thailand,1956,24389.51953125,5490
Thailand,1957,25096.79296875,5490
Thailand,1958,25833.5546875,5490
Thailand,1959,26600.27734375,5490
Thailand,1960,27397.177734375,5490
Thailand,1961,28224.20703125,5490
Thailand,1962,29081.037109375,5490
Thailand,1963,29967.04296875,5490
Thailand,1964,30881.33203125,5490
Thailand,1965,31822.798828125,5490
Thailand,1966,32789.09765625,5490
Thailand,1967,33778.5,5490
Thailand,1968,34790.9453125,5490
Thailand,1969,35826.8046875,5490
Thailand,1970,36884.9140625,5490
Thailand,1971,37964.92578125,5490
Thailand,1972,39062,5490
Thailand,1973,40164.96875,5490
Thailand,1974,41259.5390625,5490
Thailand,1975,42334.953125,5490
Thailand,1976,43386.84765625,5490
Thailand,1977,44416.0078125,5490
Thailand,1978,45423.44140625,5490
Thailand,1979,46412.30859375,5490
Thailand,1980,47385.32421875,5490
Thailand,1981,48336.89453125,5490
Thailand,1982,49265.59765625,5490
Thailand,1983,50183.10546875,5490
Thailand,1984,51105.4375,5490
Thailand,1985,52041.46875,5490
Thailand,1986,53002.7734375,5490
Thailand,1987,53979.50390625,5490
Thailand,1988,54933.5625,5490
Thailand,1989,55812.79296875,5490
Thailand,1990,56582.82421875,5490
Thailand,1991,57225.97265625,5490
Thailand,1992,57761.57421875,5490
Thailand,1993,58237.671875,5490
Thailand,1994,58722.765625,5490
Thailand,1995,59266.08984375,5490
Thailand,1996,59878.953125,5490
Thailand,1997,60544.9375,5490
Thailand,1998,61250.97265625,5490
Thailand,1999,61973.95703125,5490
Thailand,2000,62693.3203125,5490
Thailand,2001,63415.17578125,5490
Thailand,2002,64136.66796875,5490
Thailand,2003,64817.25390625,5490
Thailand,2004,65404.5234375,5490
Thailand,2005,65863.9765625,5490
Thailand,2006,66174.484375,5490
Thailand,2007,66353.5703125,5490
Thailand,2008,66453.2578125,5490
Thailand,2009,66548.1953125,5490
Thailand,2010,66692.0234375,5490
Thailand,2011,66902.9609375,5490
Thailand,2012,67164.1328125,5490
Thailand,2013,67451.421875,5490
Thailand,2014,67725.9765625,5490
Thailand,2015,67959.359375,5490
Viet Nam,1950,24809.90234375,5520
Viet Nam,1951,25364.453125,5520
Viet Nam,1952,25976.837890625,5520
Viet Nam,1953,26646.171875,5520
Viet Nam,1954,27370.69921875,5520
Viet Nam,1955,28147.78515625,5520
Viet Nam,1956,28973.873046875,5520
Viet Nam,1957,29844.533203125,5520
Viet Nam,1958,30754.603515625,5520
Viet Nam,1959,31698.435546875,5520
Viet Nam,1960,32670.623046875,5520
Viet Nam,1961,33666.76953125,5520
Viet Nam,1962,34684.1640625,5520
Viet Nam,1963,35722.09375,5520
Viet Nam,1964,36780.984375,5520
Viet Nam,1965,37860.015625,5520
Viet Nam,1966,38959.3359375,5520
Viet Nam,1967,40074.6953125,5520
Viet Nam,1968,41195.83203125,5520
Viet Nam,1969,42309.66015625,5520
Viet Nam,1970,43407.2890625,5520
Viet Nam,1971,44485.91015625,5520
Viet Nam,1972,45549.48828125,5520
Viet Nam,1973,46604.7265625,5520
Viet Nam,1974,47661.76953125,5520
Viet Nam,1975,48729.3984375,5520
Viet Nam,1976,49808.0703125,5520
Viet Nam,1977,50899.50390625,5520
Viet Nam,1978,52015.27734375,5520
Viet Nam,1979,53169.67578125,5520
Viet Nam,1980,54372.51953125,5520
Viet Nam,1981,55627.7421875,5520
Viet Nam,1982,56931.8203125,5520
Viet Nam,1983,58277.390625,5520
Viet Nam,1984,59653.09375,5520
Viet Nam,1985,61049.37109375,5520
Viet Nam,1986,62459.55859375,5520
Viet Nam,1987,63881.296875,5520
Viet Nam,1988,65313.7109375,5520
Viet Nam,1989,66757.3984375,5520
Viet Nam,1990,68209.6015625,5520
Viet Nam,1991,69670.6171875,5520
Viet Nam,1992,71129.5390625,5520
Viet Nam,1993,72558.984375,5520
Viet Nam,1994,73923.8515625,5520
Viet Nam,1995,75198.9765625,5520
Viet Nam,1996,76375.6796875,5520
Viet Nam,1997,77460.4296875,5520
Viet Nam,1998,78462.890625,5520
Viet Nam,1999,79399.7109375,5520
Viet Nam,2000,80285.5625,5520
Viet Nam,2001,81123.6875,5520
Viet Nam,2002,81917.484375,5520
Viet Nam,2003,82683.0390625,5520
Viet Nam,2004,83439.8125,5520
Viet Nam,2005,84203.8203125,5520
Viet Nam,2006,84979.6640625,5520
Viet Nam,2007,85770.71875,5520
Viet Nam,2008,86589.34375,5520
Viet Nam,2009,87449.0234375,5520
Viet Nam,2010,88357.7734375,5520
Viet Nam,2011,89321.90625,5520
Viet Nam,2012,90335.546875,5520
Viet Nam,2013,91378.75,5520
Viet Nam,2014,92423.3359375,5520
Viet Nam,2015,93447.6015625,5520
Cambodia,1950,4432.7158203125,5550
Cambodia,1951,4539.65576171875,5550
Cambodia,1952,4658.65283203125,5550
Cambodia,1953,4784.7919921875,5550
Cambodia,1954,4914.44677734375,5550
Cambodia,1955,5045.2841796875,5550
Cambodia,1956,5176.326171875,5550
Cambodia,1957,5307.88623046875,5550
Cambodia,1958,5441.365234375,5550
Cambodia,1959,5578.90478515625,5550
Cambodia,1960,5722.3701171875,5550
Cambodia,1961,5872.2470703125,5550
Cambodia,1962,6026.69580078125,5550
Cambodia,1963,6181.13720703125,5550
Cambodia,1964,6329.4111328125,5550
Cambodia,1965,6467.19580078125,5550
Cambodia,1966,6588.9931640625,5550
Cambodia,1967,6695.4599609375,5550
Cambodia,1968,6795.51416015625,5550
Cambodia,1969,6902.02490234375,5550
Cambodia,1970,7022.18505859375,5550
Cambodia,1971,7167.7158203125,5550
Cambodia,1972,7331.162109375,5550
Cambodia,1973,7478.14697265625,5550
Cambodia,1974,7561.5830078125,5550
Cambodia,1975,7551.98779296875,5550
Cambodia,1976,7431.5048828125,5550
Cambodia,1977,7222.0498046875,5550
Cambodia,1978,6982.52197265625,5550
Cambodia,1979,6795.10205078125,5550
Cambodia,1980,6718.2412109375,5550
Cambodia,1981,6774.5087890625,5550
Cambodia,1982,6945.05322265625,5550
Cambodia,1983,7196.13916015625,5550
Cambodia,1984,7475.01123046875,5550
Cambodia,1985,7743.06494140625,5550
Cambodia,1986,7990.1328125,5550
Cambodia,1987,8228.267578125,5550
Cambodia,1988,8467.109375,5550
Cambodia,1989,8723.5498046875,5550
Cambodia,1990,9008.8564453125,5550
Cambodia,1991,9323.607421875,5550
Cambodia,1992,9659.23828125,5550
Cambodia,1993,10007.091796875,5550
Cambodia,1994,10355.2529296875,5550
Cambodia,1995,10694.458984375,5550
Cambodia,1996,11022.162109375,5550
Cambodia,1997,11338.7333984375,5550
Cambodia,1998,11641.5087890625,5550
Cambodia,1999,11928.3056640625,5550
Cambodia,2000,12197.9052734375,5550
Cambodia,2001,12448.880859375,5550
Cambodia,2002,12681.984375,5550
Cambodia,2003,12901.216796875,5550
Cambodia,2004,13112.333984375,5550
Cambodia,2005,13320.0576171875,5550
Cambodia,2006,13525.3603515625,5550
Cambodia,2007,13728.7001953125,5550
Cambodia,2008,13933.66015625,5550
Cambodia,2009,14144.3369140625,5550
Cambodia,2010,14363.5859375,5550
Cambodia,2011,14593.0986328125,5550
Cambodia,2012,14832.2548828125,5550
Cambodia,2013,15078.564453125,5550
Cambodia,2014,15328.1357421875,5550
Cambodia,2015,15577.8994140625,5550
Indonesia,1950,69543.3203125,5600
Indonesia,1951,70869.609375,5600
Indonesia,1952,72309.8984375,5600
Indonesia,1953,73866.5234375,5600
Indonesia,1954,75539.734375,5600
Indonesia,1955,77327.796875,5600
Indonesia,1956,79226.7890625,5600
Indonesia,1957,81230.75,5600
Indonesia,1958,83332.0546875,5600
Indonesia,1959,85521.984375,5600
Indonesia,1960,87792.515625,5600
Indonesia,1961,90138.234375,5600
Indonesia,1962,92558.0078125,5600
Indonesia,1963,95055.671875,5600
Indonesia,1964,97638.0234375,5600
Indonesia,1965,100308.8984375,5600
Indonesia,1966,103067.3515625,5600
Indonesia,1967,105907.40625,5600
Indonesia,1968,108821.5625,5600
Indonesia,1969,111800.09375,5600
Indonesia,1970,114834.78125,5600
Indonesia,1971,117921.9921875,5600
Indonesia,1972,121059.5078125,5600
Indonesia,1973,124242.296875,5600
Indonesia,1974,127465.234375,5600
Indonesia,1975,130724.1171875,5600
Indonesia,1976,134010.6875,5600
Indonesia,1977,137322.125,5600
Indonesia,1978,140665.859375,5600
Indonesia,1979,144053.515625,5600
Indonesia,1980,147490.359375,5600
Indonesia,1981,150978.84375,5600
Indonesia,1982,154506.265625,5600
Indonesia,1983,158044.34375,5600
Indonesia,1984,161555.578125,5600
Indonesia,1985,165012.1875,5600
Indonesia,1986,168402.03125,5600
Indonesia,1987,171728.921875,5600
Indonesia,1988,175000.921875,5600
Indonesia,1989,178233.234375,5600
Indonesia,1990,181436.828125,5600
Indonesia,1991,184614.734375,5600
Indonesia,1992,187762.09375,5600
Indonesia,1993,190873.25,5600
Indonesia,1994,193939.90625,5600
Indonesia,1995,196957.84375,5600
Indonesia,1996,199926.609375,5600
Indonesia,1997,202853.84375,5600
Indonesia,1998,205753.5,5600
Indonesia,1999,208644.078125,5600
Indonesia,2000,211540.421875,5600
Indonesia,2001,214448.296875,5600
Indonesia,2002,217369.09375,5600
Indonesia,2003,220307.8125,5600
Indonesia,2004,223268.609375,5600
Indonesia,2005,226254.703125,5600
Indonesia,2006,229263.984375,5600
Indonesia,2007,232296.828125,5600
Indonesia,2008,235360.765625,5600
Indonesia,2009,238465.171875,5600
Indonesia,2010,241613.125,5600
Indonesia,2011,244808.25,5600
Indonesia,2012,248037.859375,5600
Indonesia,2013,251268.28125,5600
Indonesia,2014,254454.78125,5600
Indonesia,2015,257563.8125,5600
Malaysia,1950,6109.9072265625,5570
Malaysia,1951,6261.916015625,5570
Malaysia,1952,6433.1611328125,5570
Malaysia,1953,6618.27392578125,5570
Malaysia,1954,6813.3779296875,5570
Malaysia,1955,7016.09716796875,5570
Malaysia,1956,7225.6240234375,5570
Malaysia,1957,7442.64892578125,5570
Malaysia,1958,7669.10595703125,5570
Malaysia,1959,7907.76220703125,5570
Malaysia,1960,8160.97509765625,5570
Malaysia,1961,8429.369140625,5570
Malaysia,1962,8710.677734375,5570
Malaysia,1963,8999.2470703125,5570
Malaysia,1964,9287.4423828125,5570
Malaysia,1965,9569.7841796875,5570
Malaysia,1966,9844.1162109375,5570
Malaysia,1967,10111.919921875,5570
Malaysia,1968,10375.876953125,5570
Malaysia,1969,10640.3466796875,5570
Malaysia,1970,10908.6337890625,5570
Malaysia,1971,11182.078125,5570
Malaysia,1972,11460.080078125,5570
Malaysia,1973,11741.8486328125,5570
Malaysia,1974,12025.9296875,5570
Malaysia,1975,12311.7822265625,5570
Malaysia,1976,12599.6552734375,5570
Malaysia,1977,12891.71484375,5570
Malaysia,1978,13191.69921875,5570
Malaysia,1979,13504.4326171875,5570
Malaysia,1980,13833.7392578125,5570
Malaysia,1981,14180.0927734375,5570
Malaysia,1982,14543.5849609375,5570
Malaysia,1983,14926.9755859375,5570
Malaysia,1984,15333.369140625,5570
Malaysia,1985,15764.33984375,5570
Malaysia,1986,16221.7666015625,5570
Malaysia,1987,16703.5,5570
Malaysia,1988,17202.03125,5570
Malaysia,1989,17707.064453125,5570
Malaysia,1990,18211.09765625,5570
Malaysia,1991,18709.8359375,5570
Malaysia,1992,19204.69921875,5570
Malaysia,1993,19700.76171875,5570
Malaysia,1994,20205.9921875,5570
Malaysia,1995,20725.373046875,5570
Malaysia,1996,21260.880859375,5570
Malaysia,1997,21808.125,5570
Malaysia,1998,22358.12890625,5570
Malaysia,1999,22898.578125,5570
Malaysia,2000,23420.751953125,5570
Malaysia,2001,23920.962890625,5570
Malaysia,2002,24401.9765625,5570
Malaysia,2003,24869.423828125,5570
Malaysia,2004,25332.025390625,5570
Malaysia,2005,25796.123046875,5570
Malaysia,2006,26263.048828125,5570
Malaysia,2007,26730.607421875,5570
Malaysia,2008,27197.419921875,5570
Malaysia,2009,27661.017578125,5570
Malaysia,2010,28119.5,5570
Malaysia,2011,28572.970703125,5570
Malaysia,2012,29021.939453125,5570
Malaysia,2013,29465.37109375,5570
Malaysia,2014,29901.99609375,5570
Malaysia,2015,30331.0078125,5570
Singapore,1950,1022.098022460938,5590
Singapore,1951,1067.963989257813,5590
Singapore,1952,1120.276977539063,5590
Singapore,1953,1178.073974609375,5590
Singapore,1954,1240.282958984375,5590
Singapore,1955,1305.73095703125,5590
Singapore,1956,1373.120971679688,5590
Singapore,1957,1441.052001953125,5590
Singapore,1958,1508.06103515625,5590
Singapore,1959,1572.693969726563,5590
Singapore,1960,1633.718017578125,5590
Singapore,1961,1690.35302734375,5590
Singapore,1962,1742.472045898438,5590
Singapore,1963,1790.682006835938,5590
Singapore,1964,1836.087036132813,5590
Singapore,1965,1879.571044921875,5590
Singapore,1966,1921.098999023438,5590
Singapore,1967,1960.546997070313,5590
Singapore,1968,1998.636962890625,5590
Singapore,1969,2036.27001953125,5590
Singapore,1970,2074.071044921875,5590
Singapore,1971,2112.873046875,5590
Singapore,1972,2152.60302734375,5590
Singapore,1973,2191.924072265625,5590
Singapore,1974,2228.89599609375,5590
Singapore,1975,2262.39306640625,5590
Singapore,1976,2291.62109375,5590
Singapore,1977,2317.7958984375,5590
Singapore,1978,2344.22412109375,5590
Singapore,1979,2375.4169921875,5590
Singapore,1980,2414.52392578125,5590
Singapore,1981,2463.2451171875,5590
Singapore,1982,2520.493896484375,5590
Singapore,1983,2583.240966796875,5590
Singapore,1984,2646.98095703125,5590
Singapore,1985,2708.634033203125,5590
Singapore,1986,2766.7548828125,5590
Singapore,1987,2822.827880859375,5590
Singapore,1988,2880.18798828125,5590
Singapore,1989,2943.633056640625,5590
Singapore,1990,3016.39990234375,5590
Singapore,1991,3100.091064453125,5590
Singapore,1992,3193.0419921875,5590
Singapore,1993,3291.280029296875,5590
Singapore,1994,3389.118896484375,5590
Singapore,1995,3482.635009765625,5590
Singapore,1996,3570.080078125,5590
Singapore,1997,3653.15087890625,5590
Singapore,1998,3735.531005859375,5590
Singapore,1999,3822.618896484375,5590
Singapore,2000,3918.18310546875,5590
Singapore,2001,4023.237060546875,5590
Singapore,2002,4136.10205078125,5590
Singapore,2003,4254.55322265625,5590
Singapore,2004,4375.22998046875,5590
Singapore,2005,4495.53076171875,5590
Singapore,2006,4614.63720703125,5590
Singapore,2007,4732.78515625,5590
Singapore,2008,4849.64111328125,5590
Singapore,2009,4965.10498046875,5590
Singapore,2010,5078.9609375,5590
Singapore,2011,5190.666015625,5590
Singapore,2012,5299.52392578125,5590
Singapore,2013,5405.0087890625,5590
Singapore,2014,5506.5859375,5590
Singapore,2015,5603.740234375,5590
Philippines,1950,18580.486328125,5650
Philippines,1951,19246.611328125,5650
Philippines,1952,19945.658203125,5650
Philippines,1953,20670.541015625,5650
Philippines,1954,21416.099609375,5650
Philippines,1955,22179.103515625,5650
Philippines,1956,22958.357421875,5650
Philippines,1957,23754.591796875,5650
Philippines,1958,24570.173828125,5650
Philippines,1959,25408.60546875,5650
Philippines,1960,26273.0234375,5650
Philippines,1961,27164.6171875,5650
Philippines,1962,28081.234375,5650
Philippines,1963,29016.76953125,5650
Philippines,1964,29962.876953125,5650
Philippines,1965,30913.931640625,5650
Philippines,1966,31867.564453125,5650
Philippines,1967,32826.6015625,5650
Philippines,1968,33797.0390625,5650
Philippines,1969,34787.58984375,5650
Philippines,1970,35804.73046875,5650
Philippines,1971,36851.0546875,5650
Philippines,1972,37925.3984375,5650
Philippines,1973,39026.08203125,5650
Philippines,1974,40149.9609375,5650
Philippines,1975,41295.12890625,5650
Philippines,1976,42461.1875,5650
Philippines,1977,43650.33203125,5650
Philippines,1978,44866.27734375,5650
Philippines,1979,46113.9921875,5650
Philippines,1980,47396.96484375,5650
Philippines,1981,48715.59375,5650
Philippines,1982,50068.4921875,5650
Philippines,1983,51455.03515625,5650
Philippines,1984,52873.98046875,5650
Philippines,1985,54323.65234375,5650
Philippines,1986,55803.9140625,5650
Philippines,1987,57312.79296875,5650
Philippines,1988,58844.390625,5650
Philippines,1989,60391.16796875,5650
Philippines,1990,61947.33984375,5650
Philippines,1991,63509.94140625,5650
Philippines,1992,65078.90234375,5650
Philippines,1993,66654.953125,5650
Philippines,1994,68240.1328125,5650
Philippines,1995,69835.7109375,5650
Philippines,1996,71437.3828125,5650
Philippines,1997,73042.6015625,5650
Philippines,1998,74656.2265625,5650
Philippines,1999,76285.2265625,5650
Philippines,2000,77932.25,5650
Philippines,2001,79604.5390625,5650
Philippines,2002,81294.375,5650
Philippines,2003,82971.734375,5650
Philippines,2004,84596.25,5650
Philippines,2005,86141.375,5650
Philippines,2006,87592.8984375,5650
Philippines,2007,88965.5078125,5650
Philippines,2008,90297.1171875,5650
Philippines,2009,91641.8828125,5650
Philippines,2010,93038.8984375,5650
Philippines,2011,94501.234375,5650
Philippines,2012,96017.3203125,5650
Philippines,2013,97571.6796875,5650
Philippines,2014,99138.6875,5650
Philippines,2015,100699.3984375,5650
Mongolia,1950,780.2000122070313,5740
Mongolia,1951,793.5369873046875,5740
Mongolia,1952,807.926025390625,5740
Mongolia,1953,823.0599975585938,5740
Mongolia,1954,838.7869873046875,5740
Mongolia,1955,855.1010131835938,5740
Mongolia,1956,872.1619873046875,5740
Mongolia,1957,890.2789916992188,5740
Mongolia,1958,909.885009765625,5740
Mongolia,1959,931.4849853515625,5740
Mongolia,1960,955.5139770507813,5740
Mongolia,1961,982.1799926757813,5740
Mongolia,1962,1011.328002929688,5740
Mongolia,1963,1042.383056640625,5740
Mongolia,1964,1074.516967773438,5740
Mongolia,1965,1107.125,5740
Mongolia,1966,1139.9599609375,5740
Mongolia,1967,1173.18603515625,5740
Mongolia,1968,1207.108032226563,5740
Mongolia,1969,1242.213012695313,5740
Mongolia,1970,1278.824951171875,5740
Mongolia,1971,1317.048950195313,5740
Mongolia,1972,1356.6689453125,5740
Mongolia,1973,1397.305053710938,5740
Mongolia,1974,1438.422973632813,5740
Mongolia,1975,1479.650024414063,5740
Mongolia,1976,1520.864990234375,5740
Mongolia,1977,1562.212036132813,5740
Mongolia,1978,1603.907958984375,5740
Mongolia,1979,1646.291015625,5740
Mongolia,1980,1689.621948242188,5740
Mongolia,1981,1733.47900390625,5740
Mongolia,1982,1777.72705078125,5740
Mongolia,1983,1823.214965820313,5740
Mongolia,1984,1871.087036132813,5740
Mongolia,1985,1921.885009765625,5740
Mongolia,1986,1976.31103515625,5740
Mongolia,1987,2033.344970703125,5740
Mongolia,1988,2089.716064453125,5740
Mongolia,1989,2141.006103515625,5740
Mongolia,1990,2184.14501953125,5740
Mongolia,1991,2217.919921875,5740
Mongolia,1992,2243.506103515625,5740
Mongolia,1993,2263.2041015625,5740
Mongolia,1994,2280.4951171875,5740
Mongolia,1995,2298.0380859375,5740
Mongolia,1996,2316.571044921875,5740
Mongolia,1997,2335.694091796875,5740
Mongolia,1998,2355.587890625,5740
Mongolia,1999,2376.1650390625,5740
Mongolia,2000,2397.43798828125,5740
Mongolia,2001,2419.72900390625,5740
Mongolia,2002,2443.5029296875,5740
Mongolia,2003,2469.044921875,5740
Mongolia,2004,2496.62109375,5740
Mongolia,2005,2526.447021484375,5740
Mongolia,2006,2558.48388671875,5740
Mongolia,2007,2592.77587890625,5740
Mongolia,2008,2629.666015625,5740
Mongolia,2009,2669.572021484375,5740
Mongolia,2010,2712.656982421875,5740
Mongolia,2011,2759.073974609375,5740
Mongolia,2012,2808.339111328125,5740
Mongolia,2013,2859.174072265625,5740
Mongolia,2014,2909.87109375,5740
Mongolia,2015,2959.134033203125,5740
China,1950,544112.9375,5700
China,1951,558820.375,5700
China,1952,570764.9375,5700
China,1953,580886.5625,5700
China,1954,589955.8125,5700
China,1955,598574.25,5700
China,1956,607167.5,5700
China,1957,615992.1875,5700
China,1958,625155.625,5700
China,1959,634649.5625,5700
China,1960,644450.1875,5700
China,1961,654625.0625,5700
China,1962,665426.75,5700
China,1963,677332.75,5700
China,1964,690932.0625,5700
China,1965,706590.9375,5700
China,1966,724490.0625,5700
China,1967,744365.625,5700
China,1968,765570.6875,5700
China,1969,787191.25,5700
China,1970,808510.6875,5700
China,1971,829367.8125,5700
China,1972,849788,5700
China,1973,869474.8125,5700
China,1974,888132.75,5700
China,1975,905580.4375,5700
China,1976,921688.1875,5700
China,1977,936554.5,5700
China,1978,950537.3125,5700
China,1979,964155.1875,5700
China,1980,977837.4375,5700
China,1981,991553.8125,5700
China,1982,1005328.5625,5700
China,1983,1019698.5,5700
China,1984,1035328.5625,5700
China,1985,1052622.375,5700
China,1986,1071835,5700
China,1987,1092646.75,5700
China,1988,1114162,5700
China,1989,1135128,5700
China,1990,1154605.75,5700
China,1991,1172327.875,5700
China,1992,1188450.25,5700
China,1993,1202983,5700
China,1994,1216067,5700
China,1995,1227841.25,5700
China,1996,1238234.875,5700
China,1997,1247259.125,5700
China,1998,1255262.625,5700
China,1999,1262713.625,5700
China,2000,1269974.625,5700
China,2001,1277188.75,5700
China,2002,1284350,5700
China,2003,1291485.5,5700
China,2004,1298573,5700
China,2005,1305600.625,5700
China,2006,1312600.875,5700
China,2007,1319625.25,5700
China,2008,1326690.625,5700
China,2009,1333807.125,5700
China,2010,1340968.75,5700
China,2011,1348174.5,5700
China,2012,1355387,5700
China,2013,1362514.25,5700
China,2014,1369435.625,5700
China,2015,1376049,5700
Republic of Korea,1950,19211.38671875,5800
Republic of Korea,1951,19304.736328125,5800
Republic of Korea,1952,19566.859375,5800
Republic of Korea,1953,19979.068359375,5800
Republic of Korea,1954,20520.6015625,5800
Republic of Korea,1955,21168.611328125,5800
Republic of Korea,1956,21897.91015625,5800
Republic of Korea,1957,22681.232421875,5800
Republic of Korea,1958,23490.02734375,5800
Republic of Korea,1959,24295.78515625,5800
Republic of Korea,1960,25074.02734375,5800
Republic of Korea,1961,25808.54296875,5800
Republic of Korea,1962,26495.107421875,5800
Republic of Korea,1963,27143.07421875,5800
Republic of Korea,1964,27770.873046875,5800
